sealmaker_name,,,Seal Maker,Ribbit
sealmaker_tooltip,,,An ancient machine that allows for the creation of seals.,Ribbit
sealmaker_help1,,,Waking Frog Input,Ribbit
sealmaker_help2,,,Dreaming Frog Input,Ribbit
sealmaker_help3,,,Seal Output,Ribbit
sealmaker_error1,,,You need 2 frogs to make a seal!,Ribbit
sealmaker_error2,,,The frogs do not match the genetic locks!,Ribbit
sealmaker_progress,,,Forming Seal...,Ribbit
seal1_name,,,Kindergarten Seal,Ribbit
seal1_tooltip,,,One of the three seals needed to restore the pond.,Ribbit
seal2_name,,,Residential Seal,Ribbit
seal2_tooltip,,,One of the three seals needed to restore the pond.,Ribbit
seal3_name,,,Control Seal,Ribbit
seal3_tooltip,,,One of the three seals needed to restore the pond.,Ribbit
minidoor_name,,,Minilock Door,Ribbit
minidoor_tooltip,updated,,A locked door. There seems to be a small opening - if I had something very small perhaps I could open the door?,Ribbit
boat_name,,,Shipping Boat,Ribbit
boat_tooltip,,,One of the shipping boats locked up at the docks. If I had the key I could use it.,Ribbit
boat_error1,,,You need the Captain's Key to use this!,Ribbit
shipkey_name,,,Captain's Key,Ribbit
shipkey_tooltip,,,Special key that allows you to use any of the shipping boats across the pond.,Ribbit
gearbox_name,,,Croakwork Gearbox,Ribbit
gearbox_tooltip,,,A small gearbox connected to a nearby device. I could activate it with the right frog.,Ribbit
sign_s1_title,,,Reception,Ribbit
sign_s2_title,,,Project Management,Ribbit
sign_s3_title,,,Mass Breeding,Ribbit
sign_s4_title,,,Mud Analysis,Ribbit
sign_s5_title,,,Carpenter's Workshop,Ribbit
sign_s6_title,,,Ancestry Research,Ribbit
sign_s7_title,,,Dumeril's Lab,Ribbit
sign_s8_title,,,Emergency Reserves,Ribbit
sign_c1_title,,,Memory Works Access,Ribbit
sign_c2_title,,,Collector's House,Ribbit
sign_c3_title,,,Record Keeping,Ribbit
sign_c4_title,,,Data Backup,Ribbit
sign_c5_title,,,Hibernation Centre,Ribbit
sign_c6_title,,,Administration,Ribbit
sign_c7_title,,,Pondmother's Pool,Ribbit
sign_k1_title,,,Spore Hybridization,Ribbit
sign_k2_title,,,Shipping Warehouse,Ribbit
sign_k3_title,,,Keeper's House,Ribbit
sign_k4_title,,,Fungal Projection,Ribbit
sign_k5_title,,,Bug Farms,Ribbit
sign_k6_title,,,Maintenance Shed,Ribbit
sign_k7_title,,,Improved Farming,Ribbit
sign_r1_title,,,Site Management,Ribbit
sign_r2_title,,,Pumphouse,Ribbit
sign_r3_title,,,Engineer's House,Ribbit
sign_r4_title,,,Annura's House,Ribbit
sign_r5_title,,,Drayto's House,Ribbit
sign_r6_title,,,Archivist's House,Ribbit
sign_r7_title,,,Vacant Lot,Ribbit
sign_r8_title,,,Dumeril's House,Ribbit
sign_r9_title,,,Central Engineering,Ribbit
sign_r10_title,,,Staff Canteen,Ribbit
sign_r11_title,,,Dockyard,Ribbit
sign_r12_title,,,Botanist's House,Ribbit
sign_r13_title,,,Marina's House,Ribbit
sign_r14_title,,,Myola's House,Ribbit
sign_r15_title,,,Carpenter's House,Ribbit
sign_l1_title,,,Forecasting,Ribbit
sign_l2_title,,,Climate Control,Ribbit
sign_l3_title,,,Climate Research,Ribbit
sign_l4_title,,,Cold Storage,Ribbit
sign_l5_title,,,Deep Storage,Ribbit
sign_l6_title,,,Food Storage,Ribbit
sign_l7_title,,,Caretaker's Rest,Ribbit
sign_l8_title,,,Residential Shipping,Ribbit
sign_l9_title,,,Handyman's Shed,Ribbit
sign_x1_title,,,Prototype Storage,Ribbit
sign_x2_title,,,Dream Research,Ribbit
sign_x3_title,,,Cloning Labs,Ribbit
sign_x4_title,,,Defragmentation,Ribbit
sign_x5_title,,,Trait Examination,Ribbit
sign_x6_title,,,Dimension Comms.,Ribbit
sign_x7_title,,,Ancestor Regression,Ribbit
sign_x8_title,,,Central Junction Access,Ribbit
sign_n1_title,,,Empty Lodge,Ribbit
sign_n2_title,,,Nexus Heart,Ribbit
sign_xx_title,literally '???' for unknown locations or ones without a name,,???,Ribbit
metal1_name,hope you're ready to try and come up with a frog-related metal pun name!,,Ribbidium Shipment #1,Ribbit
metal1_tooltip,,,A shipment of rare metal. Can be given to Kroaka to unlock a special item.,Ribbit
metal2_name,,,Ribbidium Shipment #2,Ribbit
metal2_tooltip,,,A shipment of rare metal. Can be given to Kroaka to unlock a special item.,Ribbit
metal3_name,,,Ribbidium Shipment #3,Ribbit
metal3_tooltip,,,A shipment of rare metal. Can be given to Kroaka to unlock a special item.,Ribbit
metal4_name,,,Ribbidium Shipment #4,Ribbit
metal4_tooltip,,,A shipment of rare metal. Can be given to Kroaka to unlock a special item.,Ribbit
metal5_name,,,Ribbidium Shipment #5,Ribbit
metal5_tooltip,,,A shipment of rare metal. Can be given to Kroaka to unlock a special item.,Ribbit
sthing1_name,"Chauna calls things 'things' a lot, and asks for shiny things - so thats the literal item name",,Shiny Thing #1,Ribbit
sthing1_tooltip,,,A rare golden relic. Can be given to Chauna to unlock a special item.,Ribbit
sthing2_name,,,Shiny Thing #2,Ribbit
sthing2_tooltip,,,A rare golden relic. Can be given to Chauna to unlock a special item.,Ribbit
sthing3_name,,,Shiny Thing #3,Ribbit
sthing3_tooltip,,,A rare golden relic. Can be given to Chauna to unlock a special item.,Ribbit
sthing4_name,,,Shiny Thing #4,Ribbit
sthing4_tooltip,,,A rare golden relic. Can be given to Chauna to unlock a special item.,Ribbit
sthing5_name,,,Shiny Thing #5,Ribbit
sthing5_tooltip,,,A rare golden relic. Can be given to Chauna to unlock a special item.,Ribbit
ckey1_name,,,Caretaker Keycard #1,Ribbit
ckey1_tooltip,,,An old caretaker keycard. Can be given to Annura to unlock a special item.,Ribbit
ckey2_name,,,Caretaker Keycard #2,Ribbit
ckey2_tooltip,,,An old caretaker keycard. Can be given to Annura to unlock a special item.,Ribbit
ckey3_name,,,Caretaker Keycard #3,Ribbit
ckey3_tooltip,,,An old caretaker keycard. Can be given to Annura to unlock a special item.,Ribbit
lift_name,,,Lift,Ribbit
lift_tooltip,,,A lift that allows you to go up and down floors.,Ribbit
lift_error,,,Find a lift bucket to use this lift!,Ribbit
liftkey_name,,,Lift Bucket,Ribbit
liftkey_tooltip,,,I can use this on a broken lift to use it!,Ribbit
research1_name,,,Spore Hybridization Research,Ribbit
research1_tooltip,to match npc name,,Special research about hybrid mushrooms that Ribbert is looking for.,Ribbit
research2_name,,,Stagnant Water Research,Ribbit
research2_tooltip,,,Special research about stagnant water that Ribbert is looking for.,Ribbit
sensor_name,,,Climate Sensor,Ribbit
sensor_tooltip,,,A sensor machine used by the control core to measure temperatures outside.,Ribbit
climatecore_name,,,Control Core,Ribbit
climatecore_tooltip,,,The control center for the whole climate control network.,Ribbit
monograph1_name,,,Defragmenter Monograph,Ribbit
monograph1_tooltip,,,A monograph filled with research on a special machine. Dumeril is looking for this.,Ribbit
monograph2_name,,,Cloner Monograph,Ribbit
monograph2_tooltip,,,A monograph filled with research on a special machine. Dumeril is looking for this.,Ribbit
monograph3_name,,,Regressor Monograph,Ribbit
monograph3_tooltip,,,A monograph filled with research on a special machine. Dumeril is looking for this.,Ribbit
monograph4_name,,,Link Crate Monograph,Ribbit
monograph4_tooltip,,,A monograph filled with research on a special machine. Dumeril is looking for this.,Ribbit
fragment1_name,,,Forgotten Memory,Ribbit
fragment1_tooltip,,,"A lost memory, an old research lab, long used.",Ribbit
fragment2_name,,,Forgotten Memory,Ribbit
fragment2_tooltip,,,"A lost memory, a keeper's house, no longer here.",Ribbit
fragment3_name,,,Forgotten Memory,Ribbit
fragment3_tooltip,,,"A lost memory, a forgotten home, a missing owner.",Ribbit
fragment4_name,,,Forgotten Memory,Ribbit
fragment4_tooltip,,,"A lost memory, the inside of a room, stairs to an unknown.",Ribbit
fragment5_name,,,Forgotten Memory,Ribbit
fragment5_tooltip,,,"A lost memory, a backup archive, missing records.",Ribbit
fragment6_name,,,Forgotten Memory,Ribbit
fragment6_tooltip,,,"A lost memory, a forbidden machine, forcefully forgotten.",Ribbit
fragment7_name,,,Forgotten Memory,Ribbit
fragment7_tooltip,,,"A lost memory, a remote lab, research done in secret.",Ribbit
fragment8_name,,,Forgotten Memory,Ribbit
fragment8_tooltip,,,"A lost memory, an unfamiliar stairway, a path to old research.",Ribbit
fragment9_name,,,Forgotten Memory,Ribbit
fragment9_tooltip,,,"A lost memory, unused stepping stones, a mysterious home.",Ribbit
fragment10_name,,,Forgotten Memory,Ribbit
fragment10_tooltip,,,"A lost memory, a space between spaces, a gateway elsewhere.",Ribbit
net3_name,,,Dream Net,Ribbit
net3_tooltip,,,"An upgraded net, that allows you to catch fragment jellyfish.",Ribbit
fragjelly_name,,,Fragment Jelly,Ribbit
fragjelly_tooltip,,,Small fragments of a nearby matriarch. Catch with a dream net to restore the memory.,Ribbit
matriach_name,,,Matriarch Jelly,Ribbit
matriach_tooltip,,,"A towering jellyfish, filled with forgotten memories. Return the fragments to restore one.",Ribbit
recaller_name,,,Recaller,Ribbit
recaller_tooltip,,,A special machine for clearing fragmented dreams using forgotten memories.,Ribbit
recaller_help1,,,Liquid Memory Input,Ribbit
recaller_help2,,,Liquid Memory Tank,Ribbit
recaller_help3,,,Clone Target,Ribbit
recaller_help4,,,Nobility Input,Ribbit
recaller_help5,,,Memory Interface,Ribbit
recaller_error1,,,There is no large fragmented memory nearby!,Ribbit
recaller_error2,,,This memory does not match the fragmentation shape!,Ribbit
frozen_npc4_name,,,Active Hibernator,Ribbit
frozen_npc4_tooltip,,,A frog inside a hibernator. Looks like I can turn off the machine to wake them up!,Ribbit
frozen_npc7_name,,,Broken Hibernator,Ribbit
frozen_npc7_tooltip,,,A frog inside a broken hibernator. Perhaps I can talk to them in their dreams?,Ribbit
plush_name,,,{{SPECIES}} Plushie,Ribbit
plush_tooltip,,,A cute little frog plushie!,Ribbit
seat1_name,,,Green Floor Cushion,Ribbit
seat1_tooltip,,,A small green cushion! Sitting will pass the time faster than normal.,Ribbit
seat2_name,,,Green Stool,Ribbit
seat2_tooltip,,,A small green stool! Sitting will pass the time faster than normal.,Ribbit
seat3_name,,,Green Armchair,Ribbit
seat3_tooltip,,,A small green armchair! Sitting will pass the time faster than normal.,Ribbit
seat4_name,,,Purple Floor Cushion,Ribbit
seat4_tooltip,,,A small purple cushion! Sitting will pass the time faster than normal.,Ribbit
seat5_name,,,Purple Stool,Ribbit
seat5_tooltip,,,A small purple stool! Sitting will pass the time faster than normal.,Ribbit
seat6_name,,,Purple Armchair,Ribbit
seat6_tooltip,,,A small purple armchair! Sitting will pass the time faster than normal.,Ribbit
qlight1_name,,,Quantum Lamp,Ribbit
qlight1_tooltip,,,A special lamp that persists in both dimensions.,Ribbit
qlight2_name,,,Quantum Lantern,Ribbit
qlight2_tooltip,,,A special lantern that persists in both dimensions.,Ribbit
zen10_name,,,Mini Pool,Ribbit
zen10_tooltip,,,A tiny reflection pool for your frogs!,Ribbit
zen11_name,,,Frog Lantern,Ribbit
zen11_tooltip,,,A fancy lantern for your frogs!,Ribbit
zen12_name,,,Quantum Frog Lantern,Ribbit
zen12_tooltip,,,A fancy lantern for your frogs that persists in both dimensions.,Ribbit
zen13_name,,,Pink Mushroom Stool,Ribbit
zen13_tooltip,,,A large pink mushroom for your frogs!,Ribbit
zen14_name,,,Purple Mushroom Stool,Ribbit
zen14_tooltip,,,A large purple mushroom for your frogs!,Ribbit
zen15_name,,,Cyan Mushroom Stool,Ribbit
zen15_tooltip,,,A large cyan mushroom for your frogs!,Ribbit
mlight1_name,,,Small Mushroom Lamp,Ribbit
mlight1_tooltip,,,A mushroom-shaped lamp that gives off light at night.,Ribbit
mlight2_name,,,Large Mushroom Lamp,Ribbit
mlight2_tooltip,,,A mushroom-shaped lamp that gives off light at night.,Ribbit
mlight3_name,,,Pointy Mushroom Lamp,Ribbit
mlight3_tooltip,,,A mushroom-shaped lamp that gives off light at night.,Ribbit
mlight4_name,,,Thin Mushroom Lamp,Ribbit
mlight4_tooltip,,,A mushroom-shaped lamp that gives off light at night.,Ribbit
planter3_name,,,Small Quantum Planter,Ribbit
planter3_tooltip,,,A small planter that persists in both dimensions.,Ribbit
planter4_name,,,Large Quantum Planter,Ribbit
planter4_tooltip,,,A large planter that persists in both dimensions.,Ribbit
stonelightn1_name,,,New Stone Lantern,Ribbit
stonelightn1_tooltip,,,A newly created stone lantern that gives off light in the dream.,Ribbit
stonelightn2_name,,,New Stone Lamp,Ribbit
stonelightn2_tooltip,,,A newly created stone lamp that gives off light in the dream.,Ribbit
zen16_name,,,Stone Bath,Ribbit
zen16_tooltip,,,A small stone bath for your frogs.,Ribbit
zen17_name,,,Stone Fountain,Ribbit
zen17_tooltip,,,A small stone fountain for your frogs.,Ribbit
zen18_name,,,Stone Lilypad,Ribbit
zen18_tooltip,,,A small stone lilypad for your frogs.,Ribbit
zen19_name,,,Small Stone Hut,Ribbit
zen19_tooltip,,,A small stone house for your frogs.,Ribbit
zen20_name,,,Large Stone Hut,Ribbit
zen20_tooltip,,,A larger stone house for your frogs.,Ribbit
zen21_name,,,Quantum Bath,Ribbit
zen21_tooltip,,,A small bath for your frogs that persists in both dimensions.,Ribbit
zen22_name,,,Quantum Fountain,Ribbit
zen22_tooltip,,,A small fountain for your frogs that persists in both dimensions.,Ribbit
zen23_name,,,Quantum Pool,Ribbit
zen23_tooltip,,,A tiny reflection pool for your frogs that persists in both dimensions.,Ribbit
zen24_name,,,Quantum Lilypad,Ribbit
zen24_tooltip,,,A small lilypad for your frogs that persists in both dimensions.,Ribbit
zen25_name,,,Small Quantum Hut,Ribbit
zen25_tooltip,,,A small house for your frogs that persists in both dimensions.,Ribbit
zen26_name,,,Large Quantum Hut,Ribbit
zen26_tooltip,,,A larger house for your frogs that persists in both dimensions.,Ribbit
postit_name,,,Post-it Notes,Ribbit
postit_tooltip,,,A note you can write on that stays on screen. Equip and use or <sp_key_mouseright> to open.,Ribbit
stagnator_name,,,Stagnator,Ribbit
stagnator_tooltip,updated,,A special machine that lets you create your own stagnated pools using max. odour frogs.,Ribbit
stagnator_help1,,,You can't use this inside!,Ribbit
stagnator_help2,,,You need a max. odour frog to start!,Ribbit
backpack3_name,,,Brown Backpack,Ribbit
backpack3_tooltip,,,A large backpack for storing things! Equip and use or <sp_key_mouseright> to open.,Ribbit
backpack4_name,,,Grey Backpack,Ribbit
backpack4_tooltip,,,A large backpack for storing things! Equip and use or <sp_key_mouseright> to open.,Ribbit
backpack5_name,,,Black Backpack,Ribbit
backpack5_tooltip,,,A large backpack for storing things! Equip and use or <sp_key_mouseright> to open.,Ribbit
woodlight3_name,,,Small Lantern,Ribbit
woodlight3_tooltip,,,A very small wooden lantern to light up the night.,Ribbit
woodlight4_name,,,Fancy Lantern,Ribbit
woodlight4_tooltip,,,A large fancy wooden lantern to light up the night.,Ribbit
zen27_name,updated,,Small Frog Spa,Ribbit
zen27_tooltip,updated,,A small spa for your frogs!,Ribbit
zen28_name,,,Small Frog Arch,Ribbit
zen28_tooltip,,,A small archway for your frogs!,Ribbit
zen29_name,,,Small Quantum Spa,Ribbit
zen29_tooltip,,,A small spa for your frogs that persists in both dimensions.,Ribbit
zen30_name,,,Medium Quantum Spa,Ribbit
zen30_tooltip,,,A medium spa for your frogs that persists in both dimensions.,Ribbit
zen31_name,,,Large Quantum Spa,Ribbit
zen31_tooltip,,,A large spa for your frogs that persists in both dimensions.,Ribbit
zen32_name,,,Small Quantum House,Ribbit
zen32_tooltip,,,A small house for your frogs that persists in both dimensions.,Ribbit
zen33_name,,,Medium Quantum House,Ribbit
zen33_tooltip,,,A medium house for your frogs that persists in both dimensions.,Ribbit
zen34_name,,,Large Quantum House,Ribbit
zen34_tooltip,,,A large house for your frogs that persists in both dimensions.,Ribbit
zen35_name,,,Small Quantum Container,Ribbit
zen35_tooltip,,,A small container that can store a couple of items that persists in both dimensions.,Ribbit
zen36_name,,,Large Quantum Container,Ribbit
zen36_tooltip,,,A large container that can store a few items that persists in both dimensions.,Ribbit
zen37_name,,,Small Quantum Arch,Ribbit
zen37_tooltip,,,A small archway for your frogs that persists in both dimensions.,Ribbit
zen38_name,,,Large Quantum Arch,Ribbit
zen38_tooltip,,,A large archway for your frogs that persists in both dimensions.,Ribbit
zen39_name,,,Small Quantum Lantern,Ribbit
zen39_tooltip,,,A small wooden lantern to light up the night that persists in both dimensions.,Ribbit
zen40_name,,,Fancy Quantum Lantern,Ribbit
zen40_tooltip,,,A fancy wooden lantern to light up the night that persists in both dimensions.,Ribbit
Achievements,"All achievements are viewable both in-game from the achievements menu and from steam, the title and tooltip are shown the the player at all times. Most achievement names are either english phrases/idioms, tweaked sayings to have froggy puns, or frog related stuff. Honestly just do whatever you'd like and have fun with it! ",,,Ribbit
achievements_title,,,Achievements,Ribbit
achievements_desc,,,These are all the achievements you can unlock for the game! Hover over an achievement to learn more about it.,Ribbit
achievement1_name,,,Catch Me If You Can,Ribbit
achievement1_tooltip,,,Discover your first frog!,Ribbit
achievement2_name,,,Box Of Frogs,Ribbit
achievement2_tooltip,,,Discover half the frogs in the encyclopedia!,Ribbit
achievement3_name,,,Batrachiologist,Ribbit
achievement3_tooltip,,,Discover all the frogs in the encyclopedia!,Ribbit
achievement4_name,,,Garden Variety,Ribbit
achievement4_tooltip,,,Discover your first variant!,Ribbit
achievement5_name,,,Spice Of Life,Ribbit
achievement5_tooltip,,,Discover half the variants in the encyclopedia!,Ribbit
achievement6_name,,,Geneticist,Ribbit
achievement6_tooltip,,,Discover all the variants in the encyclopedia!,Ribbit
achievement7_name,,,Thinking Cap,Ribbit
achievement7_tooltip,,,Discover your first mushroom!,Ribbit
achievement8_name,,,Stuffed To The Gills,Ribbit
achievement8_tooltip,,,Discover half the mushrooms in the encyclopedia!,Ribbit
achievement9_name,,,Mycologist,Ribbit
achievement9_tooltip,,,Discover all the mushrooms in the encyclopedia!,Ribbit
achievement10_name,,,Caught The Bug,Ribbit
achievement10_tooltip,,,Discover your first critter!,Ribbit
achievement11_name,,,Bug Hunter,Ribbit
achievement11_tooltip,,,Discover half the critters in the encyclopedia!,Ribbit
achievement12_name,,,Entomologist,Ribbit
achievement12_tooltip,,,Discover all the critters in the encyclopedia!,Ribbit
achievement13_name,,,Get Directions,Ribbit
achievement13_tooltip,,,Discover your first map!,Ribbit
achievement14_name,,,Explore Every Avenue,Ribbit
achievement14_tooltip,,,Discover half the maps in the atlas!,Ribbit
achievement15_name,,,Cartographer,Ribbit
achievement15_tooltip,,,Discover all the maps in the atlas!,Ribbit
achievement16_name,,,Write That Down,Ribbit
achievement16_tooltip,,,Discover your first note!,Ribbit
achievement17_name,,,Uncovering The Past,Ribbit
achievement17_tooltip,,,Discover half the notes in the scrapbook!,Ribbit
achievement18_name,,,Archivist,Ribbit
achievement18_tooltip,,,Discover all the notes in the scrapbook!,Ribbit
achievement19_name,,,Flower Child,Ribbit
achievement19_tooltip,,,Discover every type of flower!,Ribbit
achievement20_name,,,The Historian,Ribbit
achievement20_tooltip,,,Meet with Dendro for the first time!,Ribbit
achievement21_name,,,The Long Road Ahead,Ribbit
achievement21_tooltip,,,Complete 'The Long Road Ahead'!,Ribbit
achievement22_name,,,The Collector,Ribbit
achievement22_tooltip,,,Meet with Chauna for the first time!,Ribbit
achievement23_name,,,One Frog's Trash,Ribbit
achievement23_tooltip,,,Find a shiny thing!,Ribbit
achievement24_name,,,Another Frog's Treasure,Ribbit
achievement24_tooltip,,,Find all of the shiny things!,Ribbit
achievement25_name,,,Fly The Nest,Ribbit
achievement25_tooltip,secret,,Take a trip with Chauna somewhere!,Ribbit
achievement26_name,,,The Mycologist,Ribbit
achievement26_tooltip,,,Meet with Ribbert for the first time!,Ribbit
achievement27_name,,,Working Order,Ribbit
achievement27_tooltip,,,Repair all three lifts in Kindergarten!,Ribbit
achievement28_name,,,Seal Of Approval,Ribbit
achievement28_tooltip,,,Get the Kindergarten Seal!,Ribbit
achievement29_name,,,The Engineer,Ribbit
achievement29_tooltip,,,Meet with Kroaka for the first time!,Ribbit
achievement30_name,,,Down The Drain,Ribbit
achievement30_tooltip,,,Drain the quarries in the Residential District!,Ribbit
achievement31_name,,,My Lips Are Sealed,Ribbit
achievement31_tooltip,,,Get the Residential Seal!,Ribbit
achievement32_name,,,Metalhead,Ribbit
achievement32_tooltip,,,Find all shipments of Ribbidium!,Ribbit
achievement33_name,,,The Caretaker,Ribbit
achievement33_tooltip,,,Help Annura out of hibernation!,Ribbit
achievement34_name,,,Thawed Out,Ribbit
achievement34_tooltip,,,Thaw out all three sensors in Climate Control!,Ribbit
achievement35_name,,,Climate Control,Ribbit
achievement35_tooltip,,,Turn the Control Core back on!,Ribbit
achievement36_name,,,Seal The Deal,Ribbit
achievement36_tooltip,,,Get the Control Seal!,Ribbit
achievement37_name,,,Breaking The Seal,Ribbit
achievement37_tooltip,,,Complete 'Breaking The Seal'!,Ribbit
achievement38_name,,,Alive And Kicking,Ribbit
achievement38_tooltip,,,Find someone in the Memory Works!,Ribbit
achievement39_name,,,Dead Frogs Tell No Tales,Ribbit
achievement39_tooltip,secret,,Find the first piece of evidence!,Ribbit
achievement40_name,,,Working For The Man,Ribbit
achievement40_tooltip,secret,,Find the second piece of evidence!,Ribbit
achievement41_name,,,Perfect Storm,Ribbit
achievement41_tooltip,secret,,Find the third piece of evidence!,Ribbit
achievement42_name,changed to match updated quest name,,Storm Brewing,Ribbit
achievement42_tooltip,changed to match updated quest name,,Complete 'Storm Brewing',Ribbit
achievement43_name,,,Throne Of Lies,Ribbit
achievement43_tooltip,secret,,Discover the truth about the traits!,Ribbit
achievement44_name,,,Perfect Seven,Ribbit
achievement44_tooltip,secret,,Create a 'true' maximised frog!,Ribbit
achievement45_name,,,Restart The Heart,Ribbit
achievement45_tooltip,,,Raise the central platform,Ribbit
achievement46_name,,,A New Dawn,Ribbit
achievement46_tooltip,,,Open the pondmother's reflection pool!,Ribbit
achievement47_name,,,Truth Will Out,Ribbit
achievement47_tooltip,,,Complete 'Truth Will Out',Ribbit
achievement48_name,,,Critter Connoisseur,Ribbit
achievement48_tooltip,,,Taste a critter of each of the seven flavours!,Ribbit
achievement49_name,,,"Hop, Skip, And A Jump",Ribbit
achievement49_tooltip,,,Unlock a sunken treasure chest!,Ribbit
achievement50_name,,,Weighing Me Down,Ribbit
achievement50_tooltip,,,Use a pressure pad for the first time!,Ribbit
achievement51_name,,,Building Bridges,Ribbit
achievement51_tooltip,,,Use a croakwork bridge for the first time!,Ribbit
achievement52_name,,,Through The Cracks,Ribbit
achievement52_tooltip,,,Open a minidoor for the first time!,Ribbit
achievement53_name,,,Lost In A Dream,Ribbit
achievement53_tooltip,,,Go to the dream world for the first time!,Ribbit
achievement54_name,,,World Between Worlds,Ribbit
achievement54_tooltip,,,Go to the Gateway Nexus for the first time!,Ribbit
achievement55_name,,,Cleaning Duty,Ribbit
achievement55_tooltip,,,Clean up some algae from the ponds!,Ribbit
achievement56_name,,,Combining Forces,Ribbit
achievement56_tooltip,,,Make your first hybrid mushroom species!,Ribbit
achievement57_name,,,What Is My Purpose,Ribbit
achievement57_tooltip,,,Make a hybrid mushroom species that has no effect!,Ribbit
achievement58_name,,,Reinvent The Wheel,Ribbit
achievement58_tooltip,,,Find all six machine blueprints!,Ribbit
achievement59_name,,,Swotting Up,Ribbit
achievement59_tooltip,,,Find all five research monographs!,Ribbit
achievement60_name,,,Frog On A Hot Tin Roof,Ribbit
achievement60_tooltip,,,Open the workshop loft!,Ribbit
achievement61_name,,,Plant The Seed,Ribbit
achievement61_tooltip,,,Find both of the botany research journals!,Ribbit
achievement62_name,,,Pulling The Plug,Ribbit
achievement62_tooltip,,,Drain a flooded room!,Ribbit
achievement63_name,,,I'm The Captain Now,Ribbit
achievement63_tooltip,,,Get the ship key from the dockyard!,Ribbit
achievement64_name,,,Setting Sail,Ribbit
achievement64_tooltip,,,Use a boat to travel between regions!,Ribbit
achievement65_name,changed,,Wild Card,Ribbit
achievement65_tooltip,changed,,Find all 3 caretaker keys!,Ribbit
achievement66_name,,,Free Him,Ribbit
achievement66_tooltip,,,Thaw out a frog trapped in ice!,Ribbit
achievement67_name,changed,,Fast Food,Ribbit
achievement67_tooltip,changed,,Eat 50 bugs in rapid succession!,Ribbit
achievement68_name,,,Born Of Mud,Ribbit
achievement68_tooltip,,,Find your place of origin!,Ribbit
achievement69_name,,,Trade Secrets,Ribbit
achievement69_tooltip,,,Enter the Memory Works for the first time!,Ribbit
achievement70_name,,,Difficult Choices,Ribbit
achievement70_tooltip,,,Discover Serra's secret!,Ribbit
achievement71_name,,,Important Job,Ribbit
achievement71_tooltip,,,Discover Chauna's secret!,Ribbit
achievement72_name,,,Defragmentation,Ribbit
achievement72_tooltip,,,Restore all fragmented memories!,Ribbit
achievement73_name,"the only solution (that i can think of) is to do a +1 for all traits, so a clue is in the name of the achievement by calling it 1up",,1 Up,Ribbit
achievement73_tooltip,updated wording to be clearer,,Modify every trait of a single frogspawn using one magic mud!,Ribbit
achievement74_name,,,Big Fan,Ribbit
achievement74_tooltip,,,Discover every frog plushie!,Ribbit
achievement75_name,,,Doing My Part,Ribbit
achievement75_tooltip,,,Replant a lot of trees!,Ribbit
achievement76_name,,,Fully Restored,Ribbit
achievement76_tooltip,secret,,Fill every space inside the pondmother's pool!,Ribbit
achievement77_name,,,The Completionist,Ribbit
achievement77_tooltip,,,Complete 'The Completionist',Ribbit
Accessibility,Accessibility settings are special settings the player can toggle on/off to modify gameplay. The tooltips are shown under each option when expanded.,,,Ribbit
a11y_title,,,Accessibility,Ribbit
a11y_desc,,,These settings can be enabled at any time. Using accessibility options does not prevent achievements from being unlocked.,Ribbit
a11y1_name,,,Remove Mushroom RNG,Ribbit
a11y1_tooltip,,,"This setting will remove the mushroom spawning and blooming chances, meaning they will spawn/bloom as soon as possible as long as conditions match.",Ribbit
a11y2_name,,,Automatic Mechanism,Ribbit
a11y2_tooltip,,,"This setting will make mechanisms move automatically as long as the menu is highlighted, i.e. the grinder mechanism you have to drag down manually.",Ribbit
a11y3_name,,,Expand Tooltips,Ribbit
a11y3_tooltip,,,"This setting will permanently expand the hover tooltips, as if you had <sp_key_shift> held down all the time.",Ribbit
a11y4_name,,,Reflection Pool Hints,Ribbit
a11y4_tooltip,,,This setting will add small mushroom icon 'hints' to the reflection pool entries in the scrapbook to help point you in the right direction.,Ribbit
a11y5_name,,,High Contrast Books,Ribbit
a11y5_tooltip,,,"This setting will adjust all the text in all of the books to have a higher contrast, with a darker page background.",Ribbit
a11y6_name,,,High Contrast Tooltips,Ribbit
a11y6_tooltip,,,"This setting will adjust all the tooltip texts to have a much higher contrast, with a darker tooltip background.",Ribbit
a11y7_name,,,High Contrast Slots,Ribbit
a11y7_tooltip,,,This setting will add a high contrast color to background of menu slots so that the item can be seen more clearly.,Ribbit
a11y8_name,,,High Contrast Hints,Ribbit
a11y8_tooltip,,,This setting will make the small magnifying glass icon shown on notes or reflection pools brighter so that they stand out clearly amongst the other objects.,Ribbit
a11y9_name,,,Remove UI Lighting,Ribbit
a11y9_tooltip,,,"This setting will remove the UI from the lighting shader, meaning books and menus will no longer be affected by the day/night lighting.",Ribbit
a11y10_name,,,Menu Focus Mode,Ribbit
a11y10_tooltip,,,"This setting will prevent multiple menus being opened, only allowing for one single menu to be open at any time with a backdrop for extra contrast.",Ribbit
Misc,Random bits or bobs from different sections or that don't really belong in any of the main sections or stuff added later on!,,,Ribbit
ui_gamepad_title,,,Gamepad,Ribbit
ui_gamepad_desc,,,Select a gamepad from the list below to use!,Ribbit
ui_control_mode1,,,Use Gamepad,Ribbit
ui_control_mode2,,,Use MKB,Ribbit
ui_menu_invscroll1,,,Book Scroll,Ribbit
ui_menu_invscroll2,,,Hotbar Scroll,Ribbit
